success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,triad_index,one_key,two_key,three_key,target1,target2,distractor,target1_rank,target2_rank,distractor_rank,target1_choice,target2_choice,distractor_choice,targets_diff,is_blank,actual_choice,,FALSE
TRUE,FALSE,[],[],[],preload,0,34,0.0-0.0,104,,,,,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,1,32856,0.0-1.0,104,32817,"<p style=""text-align: center;"">מיד מתחילים.</p>",5,scan_wait,,,,,,,,,,,,,,,,,,FALSE
,,,,,html-keyboard-response,2,34859,0.0-2.0,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,3,36242,0.0-3.0-0.0,104,1378,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Branflakesextra.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Kikkoman.png', width=""92.43604004449388"", height=""300""></span></span>
                      <span><span><img src='stimuli\KifKef.PNG', width=""238.02905874921038"", height=""300""></span></span>
                    </p>",1,trinary,,target1,target2,distractor,stimuli\Branflakesextra.png,stimuli\Kikkoman.png,stimuli\KifKef.PNG,5,8,23,76.66666667,69.66666667,33.66666667,3,0,target1,,FALSE
,,,,,html-keyboard-response,4,44566,0.0-3.0-1.0,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,5,45348,0.0-3.0-0.1,104,776,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Fitness_Chocolate.png', width=""300"", height=""237.33239237826393""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Branflakes.png', width=""219.87127916331454"", height=""300""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Branflakes.png,stimuli\CocaCola2L.png,stimuli\Fitness_Chocolate.png,1,7,19,89.66666667,70,48,6,0,target2,,FALSE
,,,,,html-keyboard-response,6,54560,0.0-3.0-1.1,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,7,55181,0.0-3.0-0.2,104,615,"
                    <p class=""options"">
                      <span><span><img src='stimuli\KifKef.PNG', width=""238.02905874921038"", height=""300""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Branflakes.png', width=""219.87127916331454"", height=""300""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Branflakes.png,stimuli\CocaCola2L.png,stimuli\KifKef.PNG,1,7,23,89.66666667,70,33.66666667,6,0,target2,,FALSE
,,,,,html-keyboard-response,8,64491,0.0-3.0-1.2,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,9,66083,0.0-3.0-0.3,104,1586,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Kikkoman.png', width=""92.43604004449388"", height=""300""></span></span>
                      <span><span><img src='stimuli\Fitness_Chocolate.png', width=""300"", height=""237.33239237826393""></span></span>
                    </p>",1,trinary,,target1,target2,distractor,stimuli\Quakermaybe.png,stimuli\Kikkoman.png,stimuli\Fitness_Chocolate.png,3,8,19,83.33333333,69.66666667,48,5,0,target1,,FALSE
,,,,,html-keyboard-response,10,74753,0.0-3.0-1.3,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,11,75833,0.0-3.0-0.4,104,1074,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Kikkoman.png', width=""92.43604004449388"", height=""300""></span></span>
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                    </p>",2,trinary,,target2,target1,distractor,stimuli\Quakermaybe.png,stimuli\Kikkoman.png,stimuli\Zippersmallbag.png,3,8,27,83.33333333,69.66666667,29,5,0,target1,,FALSE
,,,,,html-keyboard-response,12,84901,0.0-3.0-1.4,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,13,86422,0.0-3.0-0.5,104,1515,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Tuna_ToGo.png', width=""244.4063143445436"", height=""300""></span></span>
                    </p>",3,trinary,,distractor,target1,target2,stimuli\Quakermaybe.png,stimuli\Tuna_ToGo.png,stimuli\Cafeelite.png,3,4,15,83.33333333,78.66666667,54,1,0,target2,,FALSE
,,,,,html-keyboard-response,14,95170,0.0-3.0-1.5,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,15,99178,0.0-3.0-0.6,104,null,,null,trinary,,,,,0,0,0,null,null,null,null,null,null,null,1,,,FALSE
,,,,,html-keyboard-response,16,105529,0.0-3.0-1.6,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,17,106561,0.0-3.0-0.7,104,1027,"
                    <p class=""options"">
                      <span><span><img src='stimuli\KifKef.PNG', width=""238.02905874921038"", height=""300""></span></span>
                      <span><span><img src='stimuli\Tuna_ToGo.png', width=""244.4063143445436"", height=""300""></span></span>
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Quakermaybe.png,stimuli\Tuna_ToGo.png,stimuli\KifKef.PNG,3,4,23,83.33333333,78.66666667,33.66666667,1,0,target2,,FALSE
,,,,,html-keyboard-response,18,115606,0.0-3.0-1.7,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,19,119622,0.0-3.0-0.8,104,null,,null,trinary,,,,,0,0,0,null,null,null,null,null,null,null,1,,,FALSE
,,,,,html-keyboard-response,20,125515,0.0-3.0-1.8,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,21,126313,0.0-3.0-0.9,104,792,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                      <span><span><img src='stimuli\Filtunamaybe.png', width=""300"", height=""194.5""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Filtunamaybe.png,stimuli\FuzeTea.png,stimuli\Cafeelite.png,2,9,15,88.33333333,68.66666667,54,7,0,target2,,FALSE
,,,,,html-keyboard-response,22,135260,0.0-3.0-1.9,104,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
