success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,triad_index,one_key,two_key,three_key,target1,target2,distractor,target1_rank,target2_rank,distractor_rank,target1_choice,target2_choice,distractor_choice,targets_diff,is_blank,actual_choice,,FALSE
,,,,,html-keyboard-response,14,75567,0.0-3.0-1.5,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,15,76822,0.0-3.0-0.6,101,1249,"
                    <p class=""options"">
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                    </p>",1,trinary,,distractor,target2,target1,stimuli\Zippersmallbag.png,stimuli\Colgatemaybe.png,stimuli\CocaCola2L.png,2,9,19,13.5,10,5,7,0,distractor,,FALSE
,,,,,html-keyboard-response,16,86059,0.0-3.0-1.6,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,17,88723,0.0-3.0-0.7,101,2659,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                    </p>",3,trinary,,target1,distractor,target2,stimuli\Zipperbigbag.png,stimuli\Colgatemaybe.png,stimuli\FuzeTea.png,4,9,23,12.5,10,3,5,0,target2,,FALSE
,,,,,html-keyboard-response,18,95590,0.0-3.0-1.7,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,19,97042,0.0-3.0-0.8,101,1446,"
                    <p class=""options"">
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                      <span><span><img src='stimuli\YadMordechai.png', width=""115.67164179104476"", height=""300""></span></span>
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                    </p>",3,trinary,,distractor,target2,target1,stimuli\Milka.PNG,stimuli\YadMordechai.png,stimuli\FuzeTea.png,6,7,23,10,10,3,1,0,target1,,FALSE
,,,,,html-keyboard-response,20,105333,0.0-3.0-1.8,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,21,106606,0.0-3.0-0.9,101,1270,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Heinz.png', width=""152.45901639344262"", height=""300""></span></span>
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Sano99.png,stimuli\Milka.PNG,stimuli\Heinz.png,3,6,15,13.5,10,7,3,0,target2,,FALSE
,,,,,html-keyboard-response,22,115402,0.0-3.0-1.9,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,23,116995,0.0-3.0-0.10,101,1588,"
                    <p class=""options"">
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                    </p>",3,trinary,,distractor,target1,target2,stimuli\Zippersmallbag.png,stimuli\Colgatemaybe.png,stimuli\FuzeTea.png,2,9,23,13.5,10,3,7,0,target2,,FALSE
,,,,,html-keyboard-response,24,125332,0.0-3.0-1.10,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,25,126916,0.0-3.0-0.11,101,1577,"
                    <p class=""options"">
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Sano99.png,stimuli\Milka.PNG,stimuli\FuzeTea.png,3,6,23,13.5,10,3,3,0,target2,,FALSE
,,,,,html-keyboard-response,26,135599,0.0-3.0-1.11,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,27,137141,0.0-3.0-0.12,101,1537,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\YadMordechai.png', width=""115.67164179104476"", height=""300""></span></span>
                    </p>",1,trinary,,target1,distractor,target2,stimuli\Milka.PNG,stimuli\YadMordechai.png,stimuli\Prince.PNG,6,7,31,10,10,0,1,0,target1,,FALSE
,,,,,html-keyboard-response,28,145337,0.0-3.0-1.12,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,29,146236,0.0-3.0-0.13,101,894,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\Fitnessmaybe.png', width=""300"", height=""181.875""></span></span>
                    </p>",1,trinary,,target2,target1,distractor,stimuli\Zippersmallbag.png,stimuli\Splendid.PNG,stimuli\Fitnessmaybe.png,2,8,11,13.5,10,9,6,0,target2,,FALSE
,,,,,html-keyboard-response,30,155351,0.0-3.0-1.13,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,31,157586,0.0-3.0-0.14,101,2229,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Fitnessmaybe.png', width=""300"", height=""181.875""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                    </p>",1,trinary,,distractor,target2,target1,stimuli\Zipperbigbag.png,stimuli\Colgatemaybe.png,stimuli\Fitnessmaybe.png,4,9,11,12.5,10,9,5,0,distractor,,FALSE
,,,,,html-keyboard-response,32,164982,0.0-3.0-1.14,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,33,166531,0.0-3.0-0.15,101,1544,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                    </p>",2,trinary,,target1,target2,distractor,stimuli\Sano99.png,stimuli\Milka.PNG,stimuli\CocaCola2L.png,3,6,19,13.5,10,5,3,0,target2,,FALSE
,,,,,html-keyboard-response,34,175294,0.0-3.0-1.15,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,35,176535,0.0-3.0-0.16,101,1234,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\Chocolatemilk.png', width=""232.8042328042328"", height=""300""></span></span>
                      <span><span><img src='stimuli\Wissotzky.png', width=""189.69072164948454"", height=""300""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Wissotzky.png,stimuli\Chocolatemilk.png,stimuli\Cafeelite.png,1,10,27,15,9,0,9,0,target2,,FALSE
,,,,,html-keyboard-response,36,185382,0.0-3.0-1.16,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,37,186753,0.0-3.0-0.17,101,1367,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Zippersmallbag.png,stimuli\Colgatemaybe.png,stimuli\Cafeelite.png,2,9,27,13.5,10,0,7,0,target2,,FALSE
,,,,,html-keyboard-response,38,194924,0.0-3.0-1.17,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,39,196221,0.0-3.0-0.18,101,1290,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                    </p>",2,trinary,,target1,target2,distractor,stimuli\Zippersmallbag.png,stimuli\Splendid.PNG,stimuli\Cafeelite.png,2,8,27,13.5,10,0,6,0,target2,,FALSE
,,,,,html-keyboard-response,40,204516,0.0-3.0-1.18,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,41,205931,0.0-3.0-0.19,101,1409,"
                    <p class=""options"">
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                    </p>",1,trinary,,distractor,target2,target1,stimuli\Zipperbigbag.png,stimuli\Colgatemaybe.png,stimuli\CocaCola2L.png,4,9,19,12.5,10,5,5,0,distractor,,FALSE
,,,,,html-keyboard-response,42,214790,0.0-3.0-1.19,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,43,216813,0.0-3.0-0.20,101,2017,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                      <span><span><img src='stimuli\Heinz.png', width=""152.45901639344262"", height=""300""></span></span>
                    </p>",1,trinary,,target2,target1,distractor,stimuli\Zipperbigbag.png,stimuli\Colgatemaybe.png,stimuli\Heinz.png,4,9,15,12.5,10,7,5,0,target2,,FALSE
,,,,,html-keyboard-response,44,224599,0.0-3.0-1.20,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,45,226746,0.0-3.0-0.21,101,2139,"
                    <p class=""options"">
                      <span><span><img src='stimuli\YadMordechai.png', width=""115.67164179104476"", height=""300""></span></span>
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                      <span><span><img src='stimuli\Heinz.png', width=""152.45901639344262"", height=""300""></span></span>
                    </p>",2,trinary,,target2,target1,distractor,stimuli\Milka.PNG,stimuli\YadMordechai.png,stimuli\Heinz.png,6,7,15,10,10,7,1,0,target1,,FALSE
,,,,,html-keyboard-response,46,234327,0.0-3.0-1.21,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,47,235225,0.0-3.0-0.22,101,893,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                    </p>",1,trinary,,target2,target1,distractor,stimuli\Zippersmallbag.png,stimuli\Splendid.PNG,stimuli\CocaCola2L.png,2,8,19,13.5,10,5,6,0,target2,,FALSE
,,,,,html-keyboard-response,48,244164,0.0-3.0-1.22,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,49,245042,0.0-3.0-0.23,101,873,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Sano99.png,stimuli\Milka.PNG,stimuli\Prince.PNG,3,6,31,13.5,10,0,3,0,target2,,FALSE
,,,,,html-keyboard-response,50,253918,0.0-3.0-1.23,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,51,255348,0.0-3.0-0.24,101,1425,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Wissotzky.png', width=""189.69072164948454"", height=""300""></span></span>
                      <span><span><img src='stimuli\Chocolatemilk.png', width=""232.8042328042328"", height=""300""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                    </p>",2,trinary,,target1,target2,distractor,stimuli\Wissotzky.png,stimuli\Chocolatemilk.png,stimuli\Prince.PNG,1,10,31,15,9,0,9,0,target2,,FALSE
,,,,,html-keyboard-response,52,263488,0.0-3.0-1.24,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,53,267495,0.0-3.0-0.25,101,null,"<p class=""options"">
                      <span></span>
                      <span></span>
                      <span></span>
                    </p>",null,trinary,,,,,0,0,0,null,null,null,null,null,null,null,1,,,FALSE
,,,,,html-keyboard-response,54,273656,0.0-3.0-1.25,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,55,275148,0.0-3.0-0.26,101,1486,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Chocolatemilk.png', width=""232.8042328042328"", height=""300""></span></span>
                      <span><span><img src='stimuli\Heinz.png', width=""152.45901639344262"", height=""300""></span></span>
                      <span><span><img src='stimuli\Wissotzky.png', width=""189.69072164948454"", height=""300""></span></span>
                    </p>",1,trinary,,target2,distractor,target1,stimuli\Wissotzky.png,stimuli\Chocolatemilk.png,stimuli\Heinz.png,1,10,15,15,9,7,9,0,target2,,FALSE
,,,,,html-keyboard-response,56,284039,0.0-3.0-1.26,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,57,286018,0.0-3.0-0.27,101,1973,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Fitnessmaybe.png', width=""300"", height=""181.875""></span></span>
                      <span><span><img src='stimuli\Wissotzky.png', width=""189.69072164948454"", height=""300""></span></span>
                      <span><span><img src='stimuli\Chocolatemilk.png', width=""232.8042328042328"", height=""300""></span></span>
                    </p>",3,trinary,,distractor,target1,target2,stimuli\Wissotzky.png,stimuli\Chocolatemilk.png,stimuli\Fitnessmaybe.png,1,10,11,15,9,9,9,0,target2,,FALSE
,,,,,html-keyboard-response,58,293597,0.0-3.0-1.27,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,59,294519,0.0-3.0-0.28,101,916,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                      <span><span><img src='stimuli\YadMordechai.png', width=""115.67164179104476"", height=""300""></span></span>
                      <span><span><img src='stimuli\Fitnessmaybe.png', width=""300"", height=""181.875""></span></span>
                    </p>",1,trinary,,target1,target2,distractor,stimuli\Milka.PNG,stimuli\YadMordechai.png,stimuli\Fitnessmaybe.png,6,7,11,10,10,9,1,0,target1,,FALSE
,,,,,html-keyboard-response,60,303805,0.0-3.0-1.28,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,61,305199,0.0-3.0-0.29,101,1387,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Zippersmallbag.png,stimuli\Colgatemaybe.png,stimuli\Prince.PNG,2,9,31,13.5,10,0,7,0,target2,,FALSE
,,,,,html-keyboard-response,62,313392,0.0-3.0-1.29,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,63,317400,0.0-3.0-0.30,101,null,"<p class=""options"">
                      <span></span>
                      <span></span>
                      <span></span>
                    </p>",null,trinary,,,,,0,0,0,null,null,null,null,null,null,null,1,,,FALSE
,,,,,html-keyboard-response,64,323736,0.0-3.0-1.30,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,65,325062,0.0-3.0-0.31,101,1322,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Heinz.png', width=""152.45901639344262"", height=""300""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Zippersmallbag.png,stimuli\Colgatemaybe.png,stimuli\Heinz.png,2,9,15,13.5,10,7,7,0,target2,,FALSE
,,,,,html-keyboard-response,66,333607,0.0-3.0-1.31,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,67,335209,0.0-3.0-0.32,101,1597,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Milka.PNG', width=""300"", height=""153.40710541642397""></span></span>
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\YadMordechai.png', width=""115.67164179104476"", height=""300""></span></span>
                    </p>",1,trinary,,target1,distractor,target2,stimuli\Milka.PNG,stimuli\YadMordechai.png,stimuli\Cafeelite.png,6,7,27,10,10,0,1,0,target1,,FALSE
,,,,,html-keyboard-response,68,343804,0.0-3.0-1.32,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,69,345127,0.0-3.0-0.33,101,1318,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                    </p>",1,trinary,,target2,distractor,target1,stimuli\Zipperbigbag.png,stimuli\Colgatemaybe.png,stimuli\Cafeelite.png,4,9,27,12.5,10,0,5,0,target2,,FALSE
,,,,,html-keyboard-response,70,353982,0.0-3.0-1.33,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,71,357998,0.0-3.0-0.34,101,null,"<p class=""options"">
                      <span></span>
                      <span></span>
                      <span></span>
                    </p>",null,trinary,,,,,0,0,0,null,null,null,null,null,null,null,1,,,FALSE
,,,,,html-keyboard-response,72,364324,0.0-3.0-1.34,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,73,365203,0.0-3.0-0.35,101,873,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\Colgatemaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Zipperbigbag.png,stimuli\Colgatemaybe.png,stimuli\Prince.PNG,4,9,31,12.5,10,0,5,0,target2,,FALSE
,,,,,html-keyboard-response,74,374755,0.0-3.0-1.35,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,75,375519,0.0-3.0-0.36,101,758,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Zippersmallbag.png,stimuli\Splendid.PNG,stimuli\Prince.PNG,2,8,31,13.5,10,0,6,0,target2,,FALSE
,,,,,html-keyboard-response,76,385113,0.0-3.0-1.36,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,77,385919,0.0-3.0-0.37,101,802,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Chocolatemilk.png', width=""232.8042328042328"", height=""300""></span></span>
                      <span><span><img src='stimuli\Wissotzky.png', width=""189.69072164948454"", height=""300""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                    </p>",1,trinary,,target2,target1,distractor,stimuli\Wissotzky.png,stimuli\Chocolatemilk.png,stimuli\CocaCola2L.png,1,10,19,15,9,5,9,0,target2,,FALSE
,,,,,html-keyboard-response,78,394791,0.0-3.0-1.37,101,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
