success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,rt,stimulus,response,part,triad_index,one_key,two_key,three_key,target1,target2,distractor,target1_rank,target2_rank,distractor_rank,target1_choice,target2_choice,distractor_choice,targets_diff,is_blank,actual_choice,,FALSE
,,,,,html-keyboard-response,10,63534,0.0-3.0-1.3,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,11,64712,0.0-3.0-0.4,105,1172,"
                    <p class=""options"">
                      <span><span><img src='stimuli\FuseTeaGreen.png', width=""123.39331619537275"", height=""300""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                    </p>",3,trinary,,target2,target1,distractor,stimuli\Prince.PNG,stimuli\FuseTeaGreen.png,stimuli\FuzeTea.png,1,10,11,85,70,70,9,0,distractor,,FALSE
,,,,,html-keyboard-response,12,73811,0.0-3.0-1.4,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,13,74702,0.0-3.0-0.5,105,884,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\ParaChocolate.png', width=""300"", height=""300""></span></span>
                    </p>",3,trinary,,target1,target2,distractor,stimuli\Zippersmallbag.png,stimuli\CocaCola2L.png,stimuli\ParaChocolate.png,3,9,27,74.33333333,70,40.33333333,6,0,distractor,,FALSE
,,,,,html-keyboard-response,14,83471,0.0-3.0-1.5,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,15,84889,0.0-3.0-0.6,105,1411,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\FuseTeaGreen.png', width=""123.39331619537275"", height=""300""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                    </p>",3,trinary,,distractor,target2,target1,stimuli\Prince.PNG,stimuli\FuseTeaGreen.png,stimuli\Cafeelite.png,1,10,23,85,70,50,9,0,target1,,FALSE
,,,,,html-keyboard-response,16,93429,0.0-3.0-1.6,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,17,94314,0.0-3.0-0.7,105,879,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                    </p>",3,trinary,,distractor,target2,target1,stimuli\Splendid.PNG,stimuli\GelDeLin.png,stimuli\Cafeelite.png,4,7,23,72.66666667,71,50,3,0,target1,,FALSE
,,,,,html-keyboard-response,18,103569,0.0-3.0-1.7,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,19,105407,0.0-3.0-0.8,105,1832,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\ParaChocolate.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                    </p>",2,trinary,,target1,distractor,target2,stimuli\Prince.PNG,stimuli\Quakermaybe.png,stimuli\ParaChocolate.png,1,6,27,85,71.66666667,40.33333333,5,0,distractor,,FALSE
,,,,,html-keyboard-response,20,113282,0.0-3.0-1.8,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,21,114861,0.0-3.0-0.9,105,1574,"
                    <p class=""options"">
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                      <span><span><img src='stimuli\ParaChocolate.png', width=""300"", height=""300""></span></span>
                    </p>",3,trinary,,target2,target1,distractor,stimuli\Zipperbigbag.png,stimuli\CocaCola2L.png,stimuli\ParaChocolate.png,2,9,27,78.33333333,70,40.33333333,7,0,distractor,,FALSE
,,,,,html-keyboard-response,22,123193,0.0-3.0-1.9,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,23,124382,0.0-3.0-0.10,105,1185,"
                    <p class=""options"">
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                      <span><span><img src='stimuli\Filtunamaybe.png', width=""300"", height=""194.5""></span></span>
                    </p>",2,trinary,,target2,target1,distractor,stimuli\Splendid.PNG,stimuli\GelDeLin.png,stimuli\Filtunamaybe.png,4,7,15,72.66666667,71,63.33333333,3,0,target1,,FALSE
,,,,,html-keyboard-response,24,132753,0.0-3.0-1.10,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,25,133766,0.0-3.0-0.11,105,1007,"
                    <p class=""options"">
                      <span><span><img src='stimuli\FuseTeaGreen.png', width=""123.39331619537275"", height=""300""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\Tapuchips.PNG', width=""229.65328467153284"", height=""300""></span></span>
                    </p>",3,trinary,,target2,target1,distractor,stimuli\Prince.PNG,stimuli\FuseTeaGreen.png,stimuli\Tapuchips.PNG,1,10,31,85,70,35,9,0,distractor,,FALSE
,,,,,html-keyboard-response,26,143190,0.0-3.0-1.11,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,27,144445,0.0-3.0-0.12,105,1248,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Filtunamaybe.png', width=""300"", height=""194.5""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\FuseTeaGreen.png', width=""123.39331619537275"", height=""300""></span></span>
                    </p>",1,trinary,,distractor,target1,target2,stimuli\Prince.PNG,stimuli\FuseTeaGreen.png,stimuli\Filtunamaybe.png,1,10,15,85,70,63.33333333,9,0,distractor,,FALSE
,,,,,html-keyboard-response,28,153027,0.0-3.0-1.12,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,29,154443,0.0-3.0-0.13,105,1408,"
                    <p class=""options"">
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                    </p>",1,trinary,,target2,distractor,target1,stimuli\Zipperbigbag.png,stimuli\CocaCola2L.png,stimuli\Cafeelite.png,2,9,23,78.33333333,70,50,7,0,target2,,FALSE
,,,,,html-keyboard-response,30,163435,0.0-3.0-1.13,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,31,164793,0.0-3.0-0.14,105,1355,"
                    <p class=""options"">
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                      <span><span><img src='stimuli\ParaChocolate.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                    </p>",2,trinary,,target2,distractor,target1,stimuli\Splendid.PNG,stimuli\GelDeLin.png,stimuli\ParaChocolate.png,4,7,27,72.66666667,71,40.33333333,3,0,distractor,,FALSE
,,,,,html-keyboard-response,32,173867,0.0-3.0-1.14,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,33,174986,0.0-3.0-0.15,105,1114,"
                    <p class=""options"">
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                    </p>",1,trinary,,distractor,target2,target1,stimuli\Prince.PNG,stimuli\Quakermaybe.png,stimuli\FuzeTea.png,1,6,11,85,71.66666667,70,5,0,distractor,,FALSE
,,,,,html-keyboard-response,34,184091,0.0-3.0-1.15,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,35,185005,0.0-3.0-0.16,105,907,"
                    <p class=""options"">
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                      <span><span><img src='stimuli\Barackemaybe.png', width=""300"", height=""157.0212765957447""></span></span>
                    </p>",2,trinary,,target2,target1,distractor,stimuli\Splendid.PNG,stimuli\GelDeLin.png,stimuli\Barackemaybe.png,4,7,19,72.66666667,71,56.33333333,3,0,target1,,FALSE
,,,,,html-keyboard-response,36,194579,0.0-3.0-1.16,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,37,195985,0.0-3.0-0.17,105,1401,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                    </p>",3,trinary,,distractor,target2,target1,stimuli\Prince.PNG,stimuli\Quakermaybe.png,stimuli\Cafeelite.png,1,6,23,85,71.66666667,50,5,0,target1,,FALSE
,,,,,html-keyboard-response,38,204216,0.0-3.0-1.17,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,39,206000,0.0-3.0-0.18,105,1780,"
                    <p class=""options"">
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                      <span><span><img src='stimuli\Barackemaybe.png', width=""300"", height=""157.0212765957447""></span></span>
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                    </p>",2,trinary,,target1,distractor,target2,stimuli\GelDeLin.png,stimuli\Sano99.png,stimuli\Barackemaybe.png,7,8,19,71,70,56.33333333,1,0,distractor,,FALSE
,,,,,html-keyboard-response,40,214421,0.0-3.0-1.18,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,41,215756,0.0-3.0-0.19,105,1332,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                      <span><span><img src='stimuli\Filtunamaybe.png', width=""300"", height=""194.5""></span></span>
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                    </p>",2,trinary,,target2,distractor,target1,stimuli\GelDeLin.png,stimuli\Sano99.png,stimuli\Filtunamaybe.png,7,8,15,71,70,63.33333333,1,0,distractor,,FALSE
,,,,,html-keyboard-response,42,224276,0.0-3.0-1.19,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,43,228292,0.0-3.0-0.20,105,null,,null,trinary,,,,,0,0,0,null,null,null,null,null,null,null,1,,,FALSE
,,,,,html-keyboard-response,44,234288,0.0-3.0-1.20,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,45,235615,0.0-3.0-0.21,105,1321,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                    </p>",3,trinary,,target1,target2,distractor,stimuli\Zippersmallbag.png,stimuli\CocaCola2L.png,stimuli\FuzeTea.png,3,9,11,74.33333333,70,70,6,0,distractor,,FALSE
,,,,,html-keyboard-response,46,244471,0.0-3.0-1.21,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,47,248478,0.0-3.0-0.22,105,null,,null,trinary,,,,,0,0,0,null,null,null,null,null,null,null,1,,,FALSE
,,,,,html-keyboard-response,48,254569,0.0-3.0-1.22,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,49,256336,0.0-3.0-0.23,105,1761,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\Filtunamaybe.png', width=""300"", height=""194.5""></span></span>
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                    </p>",2,trinary,,target1,distractor,target2,stimuli\Prince.PNG,stimuli\Quakermaybe.png,stimuli\Filtunamaybe.png,1,6,15,85,71.66666667,63.33333333,5,0,distractor,,FALSE
,,,,,html-keyboard-response,50,264317,0.0-3.0-1.23,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,51,266110,0.0-3.0-0.24,105,1789,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                      <span><span><img src='stimuli\ParaChocolate.png', width=""300"", height=""300""></span></span>
                    </p>",3,trinary,,target2,target1,distractor,stimuli\GelDeLin.png,stimuli\Sano99.png,stimuli\ParaChocolate.png,7,8,27,71,70,40.33333333,1,0,distractor,,FALSE
,,,,,html-keyboard-response,52,274328,0.0-3.0-1.24,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,53,278345,0.0-3.0-0.25,105,null,,null,trinary,,,,,0,0,0,null,null,null,null,null,null,null,1,,,FALSE
,,,,,html-keyboard-response,54,284472,0.0-3.0-1.25,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,55,286244,0.0-3.0-0.26,105,1766,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                    </p>",2,trinary,,target1,target2,distractor,stimuli\Zipperbigbag.png,stimuli\CocaCola2L.png,stimuli\FuzeTea.png,2,9,11,78.33333333,70,70,7,0,target2,,FALSE
,,,,,html-keyboard-response,56,294036,0.0-3.0-1.26,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,57,295724,0.0-3.0-0.27,105,1682,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\Filtunamaybe.png', width=""300"", height=""194.5""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                    </p>",3,trinary,,target1,distractor,target2,stimuli\Zippersmallbag.png,stimuli\CocaCola2L.png,stimuli\Filtunamaybe.png,3,9,15,74.33333333,70,63.33333333,6,0,target2,,FALSE
,,,,,html-keyboard-response,58,304216,0.0-3.0-1.27,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,59,305690,0.0-3.0-0.28,105,1468,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Barackemaybe.png', width=""300"", height=""157.0212765957447""></span></span>
                      <span><span><img src='stimuli\FuseTeaGreen.png', width=""123.39331619537275"", height=""300""></span></span>
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                    </p>",3,trinary,,distractor,target2,target1,stimuli\Prince.PNG,stimuli\FuseTeaGreen.png,stimuli\Barackemaybe.png,1,10,19,85,70,56.33333333,9,0,target1,,FALSE
,,,,,html-keyboard-response,60,314581,0.0-3.0-1.28,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,61,316171,0.0-3.0-0.29,105,1585,"
                    <p class=""options"">
                      <span><span><img src='stimuli\FuzeTea.png', width=""149.079754601227"", height=""300""></span></span>
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                    </p>",2,trinary,,distractor,target1,target2,stimuli\Splendid.PNG,stimuli\GelDeLin.png,stimuli\FuzeTea.png,4,7,11,72.66666667,71,70,3,0,target1,,FALSE
,,,,,html-keyboard-response,62,324293,0.0-3.0-1.29,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,63,326507,0.0-3.0-0.30,105,2208,"
                    <p class=""options"">
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                    </p>",2,trinary,,target1,distractor,target2,stimuli\GelDeLin.png,stimuli\Sano99.png,stimuli\Cafeelite.png,7,8,23,71,70,50,1,0,distractor,,FALSE
,,,,,html-keyboard-response,64,334716,0.0-3.0-1.30,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,65,338736,0.0-3.0-0.31,105,null,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Prince.PNG', width=""291.19638826185104"", height=""300""></span></span>
                      <span><span><img src='stimuli\Quakermaybe.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Barackemaybe.png', width=""300"", height=""157.0212765957447""></span></span>
                    </p>",null,trinary,,target1,target2,distractor,stimuli\Prince.PNG,stimuli\Quakermaybe.png,stimuli\Barackemaybe.png,1,6,19,85,71.66666667,56.33333333,5,0,,,FALSE
,,,,,html-keyboard-response,66,344931,0.0-3.0-1.31,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,67,346484,0.0-3.0-0.32,105,1547,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\Cafeelite.png', width=""250.68846815834766"", height=""300""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                    </p>",3,trinary,,target1,distractor,target2,stimuli\Zippersmallbag.png,stimuli\CocaCola2L.png,stimuli\Cafeelite.png,3,9,23,74.33333333,70,50,6,0,target2,,FALSE
,,,,,html-keyboard-response,68,354627,0.0-3.0-1.32,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,69,355814,0.0-3.0-0.33,105,1182,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Splendid.PNG', width=""174.19354838709677"", height=""300""></span></span>
                      <span><span><img src='stimuli\Tapuchips.PNG', width=""229.65328467153284"", height=""300""></span></span>
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                    </p>",2,trinary,,target1,distractor,target2,stimuli\Splendid.PNG,stimuli\GelDeLin.png,stimuli\Tapuchips.PNG,4,7,31,72.66666667,71,35,3,0,distractor,,FALSE
,,,,,html-keyboard-response,70,364375,0.0-3.0-1.33,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,71,365375,0.0-3.0-0.34,105,996,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Tapuchips.PNG', width=""229.65328467153284"", height=""300""></span></span>
                      <span><span><img src='stimuli\Sano99.png', width=""287.6470588235294"", height=""300""></span></span>
                      <span><span><img src='stimuli\GelDeLin.png', width=""148.94217207334273"", height=""300""></span></span>
                    </p>",1,trinary,,distractor,target2,target1,stimuli\GelDeLin.png,stimuli\Sano99.png,stimuli\Tapuchips.PNG,7,8,31,71,70,35,1,0,distractor,,FALSE
,,,,,html-keyboard-response,72,373903,0.0-3.0-1.34,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,73,374910,0.0-3.0-0.35,105,1005,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Tapuchips.PNG', width=""229.65328467153284"", height=""300""></span></span>
                    </p>",3,trinary,,target1,target2,distractor,stimuli\Zippersmallbag.png,stimuli\CocaCola2L.png,stimuli\Tapuchips.PNG,3,9,31,74.33333333,70,35,6,0,distractor,,FALSE
,,,,,html-keyboard-response,74,384231,0.0-3.0-1.35,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,75,385337,0.0-3.0-0.36,105,1100,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Barackemaybe.png', width=""300"", height=""157.0212765957447""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zippersmallbag.png', width=""300"", height=""170.83854818523153""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Zippersmallbag.png,stimuli\CocaCola2L.png,stimuli\Barackemaybe.png,3,9,19,74.33333333,70,56.33333333,6,0,target2,,FALSE
,,,,,html-keyboard-response,76,394483,0.0-3.0-1.36,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
,,,,,html-keyboard-response,77,395466,0.0-3.0-0.37,105,976,"
                    <p class=""options"">
                      <span><span><img src='stimuli\Barackemaybe.png', width=""300"", height=""157.0212765957447""></span></span>
                      <span><span><img src='stimuli\CocaCola2L.png', width=""300"", height=""300""></span></span>
                      <span><span><img src='stimuli\Zipperbigbag.png', width=""300"", height=""104.73372781065088""></span></span>
                    </p>",2,trinary,,distractor,target2,target1,stimuli\Zipperbigbag.png,stimuli\CocaCola2L.png,stimuli\Barackemaybe.png,2,9,19,78.33333333,70,56.33333333,7,0,target2,,FALSE
,,,,,html-keyboard-response,78,404657,0.0-3.0-1.37,105,null,"<p style=""text-align: center;"">+</p>",null,fixation,,,,,,,,,,,,,,,,,,TRUE
